WARN  | 01-07-2019 | 14:31:56 | com.epam.igorpystovit.Application -> 'warnLog'  
ERROR | 07-07-2019 | 19:37:05 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 19:39:01 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:39:01 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:41:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:41:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:41:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 19:47:45 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:47:45 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:59:12 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 19:59:12 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:49:02 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:49:02 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:49:50 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:49:50 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:49:55 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:49:55 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:51:32 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:51:32 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:51:37 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:51:37 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:52:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:52:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:54:11 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:54:11 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:55:12 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:55:12 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:58:52 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:58:52 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:59:28 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 21:59:28 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:07:53 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:07:53 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:09:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:09:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:09:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while creating order'  
ERROR | 07-07-2019 | 22:09:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:09:04 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:10:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:10:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:10:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while creating order'  
ERROR | 07-07-2019 | 22:10:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:10:23 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:11:16 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:11:16 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:11:41 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:11:41 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:11:50 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:11:50 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:11:50 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while creating order'  
ERROR | 07-07-2019 | 22:11:50 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:11:51 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:18:58 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:18:58 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:19:06 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:19:06 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 07-07-2019 | 22:19:06 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while creating order'  
ERROR | 07-07-2019 | 22:19:06 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 07-07-2019 | 22:19:06 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'Something went wrong while updating row'  
ERROR | 08-07-2019 | 20:17:30 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:17:46 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:17:46 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:17:55 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:19:39 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:19:41 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:19:59 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:20:07 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:26:07 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:26:12 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 08-07-2019 | 20:32:00 | com.epam.igorpystovit.model.Reader -> 'Bad time input'  
ERROR | 09-07-2019 | 10:33:27 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 09-07-2019 | 10:36:38 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'A row you are trying to updateEntity does not exist'  
ERROR | 09-07-2019 | 10:36:38 | com.epam.igorpystovit.model.TableEditor -> 'com.epam.igorpystovit.model.NoSuchDataException'  
ERROR | 09-07-2019 | 10:44:06 | com.epam.igorpystovit.DAOPattern.daointerface.GeneralDAO -> 'You are trying to insert duplicate key'  
ERROR | 09-07-2019 | 11:47:07 | com.epam.igorpystovit.model.Reader -> 'Bad integer input'  
ERROR | 09-07-2019 | 11:51:24 | com.epam.igorpystovit.model.Reader -> 'Bad integer input'  
ERROR | 09-07-2019 | 11:56:21 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 11:56:28 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 11:56:32 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 11:56:40 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 12:00:15 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 12:00:21 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 12:01:39 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 12:02:05 | com.epam.igorpystovit.model.Reader -> 'Bad date input'  
ERROR | 09-07-2019 | 12:03:52 | com.epam.igorpystovit.model.Reader -> 'Bad time input'  
